timestamp,value,total value,out_address,transaction
1603627346,17425,1096825,1FyzwaJxf3p1dyu8RzoMdbZybcaAe57xX8,0e63a54042e9f71f6746bd716a0efe89376d80dddf8b241412bab76b01413783
1603632017,17438,17438,1NmwAKStzo7vBgWon3WmP1xqRfCwP3BPH2,01d4ba70ba3348ee188f392bc9514ca025be873781876edf8667936a2b90c994
1603632039,18076,761424,bc1qhu65xrzcascz466e6k3phv8xp9p4kefac5ddty,edebf66c5bb47e78ac0d1bd88209990dcf8598314043a5e6c9913518d10da1e5
1603632006,18227,132127,3EEhPSkNM86N755DgTdSgkJN4AFaZCC5jU,1372af7dedbeacb241343a53df952d254bd0bc8e7520a1a19e0fdaadeb4752b1
1603631847,18784,87784,bc1q7tg65q7pf0e6h7sz82rgltjr6wzvfa3eaac3ta,09ecd6686fe5d1658ff581087b3942935090c1a956da1123b6637ee808978b00
1603631837,17677,75799758,3M6BgYjZcbwpxXeRyQTmpc4VyAMu8FdoNd,72a88a9280f1924fefc626a09ecad82568936e5192af0b5b85630d74c76ecc1e
1603631861,19000,227286,3JHm6AyhTsXtiLjKfPzc1XDF3tS7jdo6h1,e040ae2a9671988b3bc14d26182acde4060bc472b9596eaf7272a6472b7a99cf
1603632068,18865,918865,1LQJfYDKhnShuSgtWYFFDXwf7hEDL7xnSv,6714121a05e268d1e44b702e1eefef40eddcc518357fc2094fbd3016458db343
1603631979,17689,5549801,14aFHkKiEEq9oARUaAMo5ZN3BYRX69QFb1,d30a37e00adc0ab3090d76414156e08f10d8f9c43322e43dd9663c88b083c20e
1603632036,18994,95828,1C4K7HxmNzQkVoH9sFNtT7bxbnTZyEedaN,e5097c21d98d122d6a2e1910edc64440cee6c846826e3757e162233f50cb91c7
1603627782,17256,17256,3PktfUeifcoYxEEXAuyFAdqFpmJJwPnifD,116ff4bf6312358b644170cc580477a53eb8cdd8f57f028b768546b13b968ecc
1603628095,18867,126718,1xyGBJpaLQoovwvSmnKRMNhecgmXs2975,0707997f3a86b4e271b06ecafb2ca8b5c8bdbcb61b9f2cf40ad8d3a46e6340b2
1603627433,17240,171596,1JguGkRmhuuidi4CjGiu1tXQ4agm9bcCVj,8cd440d3cfc17b84f5df14cf20f5cadfd433bf118bf90991b9b26d38df37319d
1603629602,17540,28129,3CFPz7htyihGuXouU7DQvtmKS1wM1qatKn,ff2b0f6d7cb5ddd0fd8616126e9d0e8a8f29909ff84ddf8e59e1674dbd43ca18
1603629558,18361,249187,1H7kDRuppaRPPbeeNbPV62wcPxz51F51s2,38db3e1d931ad60cf0db0c1233320d27e9cce2bdc7700c91f641b5340300b3cd
1603628549,18265,866371,12XvbZR2jcao5tZwBAbc4w4RcWRPkK4VkL,556caf44fd2cea94ea32013461fc7f9f11006260dc5a507d28f85b582a3ce6ae
1603629383,18277,1160882,bc1qqtvdpzu0qkg7d0nkmtxpegk2vt0v227aex4y2h,dec1a0f5559d676958eeea46769e653bd377ae40d01d7f2e7af4b18e9f5b8b16
1603628562,18117,249092,1M6thxnQbsSEEuhgXaNrMJm2YG9zzP2Ugk,ad39c83ec0b32804318eca42a507c29ca0310284b086ccac10da1ddd286fce21
1603632156,18238,576971347,39hD2QD2YsF9M1qwbEq5QstYRet2gUHJqN,1e68d8246893dcaa1fdae44c23485f36f72f255a15a8122b4aac80c8fbf34c99
1603632193,18919,20071,1C2JFYDL8fTDuDg92VQafurJugChcqSax9,1ca6276e35c72840b2fb0d8bde03c6e2a66caaff19e0f524ef387d73a5ef1018
1603632121,17514,210526,1Bjykedu5NHU1yTKxSk6tLyDH2dz4pRDv3,d4b21e0cbace78598c638ecdf8749d41d01fafd14813a9e753e8c831df1f955f
1603632262,18353,23353,1Laaq2ysjmXCCMHGj3v87y4ozFccN374Xb,ab6a8903b7c419d66bee97c250d78c9be35d9a90443d3ca4e1ac076d4e27720e
1603629935,17084,1170884,1LLDPokwp6r3pmo3jrdPpzxXJsrv8Duhuf,3fb39c9871db12421dc53315d0a0718da5d5e163301f9a520f4e21c87f3db1cc
1603632226,18878,228878,15xjvY3gQHSfG3DXu9oZ834bQQUFRBqGVv,38daacea01692636a496cf1d9bf56d879a8c3549b3b112b30ac886564ab92a61
1603627959,17602,76317,1NnvKjkyLQfzMTBDSaBpyU6VjceLbgFeDo,a2756bb874fed75ffd5a25a24061c6f1cef32baad794e293f3b526347175ccef
1603628010,18277,590287,39MTqPR53Q6SYeruzNtoY4adBmRQiHBu7L,19c26fef22c15fac87e78ed8c7ece58684107b11c2df0b964a872efc41e72d1f
1603627405,18382,22698,13Ukdk2R8pKpKn7RzTpU9nH2cS5rJLFhXW,05cd4cd7e406b91f4c84f80029d7aa3fe8bbb66119db99c36a7b87bbd58cab0d
1603622914,18751,265337,1KamkUpsQ8mGNHhF2SbsKGjxAyh92BVYZd,a042776bce0c74d5c435b3bc3251a1352bef6687790a3b05769837513fc80ecc
1603626367,18139,95955,1MP77jR5tPjgmSi6U1VrKEJJcwVt7MnWui,3bfc923b601c7e61b2cb441b21ca4f687c2e0c26833dd8ced42ff7c52dbc4f67
1603626127,17078,1243872,1M9PNV1CETf4DCAkCrB2bPwPDwFSJEYTpd,725bd485a193ba9424d296a815fa43a8b2c2414e4e2432fbce0f235033592d0a
1603621787,18395,3486995,1E69zBz9XuniURweRV7aadP7XUeMXDc1GE,9dfad17fc90e9cdc238a23b51a2e24766b6b561a38a2284f9bb7666410c375ec
1603626315,18400,26773,3BBccCsjRAka12eENDDhPtahuV4iGNMpsB,4f336c9b956bb4de088b6b51848efc065144a62bf2f5f8cc48c18f1ffa603918
1603632498,17155,3347924,3EVkH9nC4ftJeU1Mesdu3WjrPYTyKtmV2J,cda00ea2c635a6058251e109619adeb8eb9aa632c16bbd98ba11b1c7263a70c6
1603632514,18400,295500,1JdBjkZhF8iTvmamECL83wnbJ6tevMd7Ti,57261a5fb6c974db0398951d92b833e366c2984f3976e4228a245506cabfe38e
1603632407,18678,1013184,17jnx95kV6STq12NGUcNvXaV3EhnWvex95,bab6b2e4bee135acbbee167d52272d12e31a15b206bde2754b884efbc6712e96
1603632434,18905,572282,1GZw7dnQzC3dGLfwdnT4thx6yhxkdjMMKB,957ce060ebb669cd8ec93a60b533a2ca387ce5198e218e1a1466d23370b3bf54
1603626772,18810,3228566,3GckscNHGVmnhaZ9twt9TQsjoKhedN5ZWS,59497214b316ac65b73ad34fd269a07727f266b558f4ed046f40f900c180b36d
1603626772,17674,3228566,32wMvUqxsrZUTRMtmrpDAPE9ZLjj4dG8vX,59497214b316ac65b73ad34fd269a07727f266b558f4ed046f40f900c180b36d
1603626772,17237,3228566,3DE4c7YwuYXrZ8nSxwNe16J3D4FHrzEX5P,59497214b316ac65b73ad34fd269a07727f266b558f4ed046f40f900c180b36d
1603626772,18328,3228566,35tGoFbMFJdLRjw3EpUP6FNWszPLiWFAwv,59497214b316ac65b73ad34fd269a07727f266b558f4ed046f40f900c180b36d
1603626772,17438,3228566,3GnGwbxt1Dxie5RSWwNBYQMsdpWLJ4zDTk,59497214b316ac65b73ad34fd269a07727f266b558f4ed046f40f900c180b36d
1603626456,17636,2222367,1C5PX9NawG4HfRtLy6vkNWtUqr5gD696ZG,c9ca702082e260495673209e6b68a7fd11c27497a5baeeaff031b604fe9e98b0
1603625746,18053,172473,16HJj48bb4uSJARndwCgcM8wvLbhCtkPQW,78c28df9967c62d66dfccd50bdd88429d0db1c79168d9a0ab061c7685b50702f
1603620922,18485,403485,19kyHbeaqQoTFjKoFdbHru2nWkrcMm3zeN,0d007dc836a135450414fca4248f0c273265f33a070d57377974c886c11dc443
1603622755,18492,95452,1PGZUoDneSRLS5kYosGiivHHLmUo1pwpfJ,0a66022219cb8cbc8af37f331c518f52a27e6e8e4a2fe64e7074e38087b6dc42
1603626484,18971,790871,17rskBYkGqjhUoaADofucqDxSHWe6iF3hd,68beb2956b9326d71111cdb897ee4ab84812a2ac031dbebcb0faf453cb2f7e62
1603631372,17037,418237,bc1q8fm57pws06pg5s9sc0z3cmtr3h8wruhukklm7p,8cd4ff17ea1de2eb58884073c90287e171f9fe62a9b547d5d578add0b0f1dfa1
1603625903,18763,95963,3Ff39Wm2Gn11uhM7foiBpccBuWTmeE3tpq,86d118ef7bcacd6a3838900e132e4bc179cf93a4776bd42fe76c9b5cb118fbdf
1603626310,17918,2290604,3AssxfdGshzELMGrEznyshJfZ2Sam9VCLT,d1e2123c25d1061e3934f630e3c164815348d2a0f44fcc8005ee4f75724b4be1
1603621864,18564,83066,1T7vTFYtiKn9x7UqeafUBQzSNeRwCEJH8,6d77c0c895a777585eaa9e43d6296b06950196fcec08e131ff1de8c1c4e2b675
1603626868,18903,742392,14J79YFKERKWX2JpGycPYv7SW56sVEqMZK,056212914bb9a959798e4d3353ecd0f79268cee7bd5332a7dab0bf8714ee6e79
1603621712,18550,80169,18eNYUYgCD3118XegU1rzt5B4HgaXx1h8v,ee17c2aba2abc7e1c228a6414e35d13c749aae19d5c3c53ebfb9d90ef98f7ab9
1603623871,18142,18791,34CstqGfNaXC3jHyo33d6XgVhvXDRZuAyG,f86cb9844eb03e29bceb00ac170e22fedef4fb831591b7aa7a52fdcfb5f6befd
1603632790,18843,5867430,bc1qw9ppa4wlzl263jznu0we20pst7a9hte4lz58gs,ce0ee32f35c8c4b1225fa4387a8ee7a61c2b68d2f96304edf26934fa9517dc90
1603632948,18458,1787689,33YBGz1dW3z7u2KrBpaEtwkU273bfcxwcv,17ff1d83c1d0e132e5f7d8e46927bb951480cb00883170aacab9820d54990f5e
1603632908,18215,18215,37NXGojz98Mow7aQeRgypYkYSShJKgkSeb,f5f02a53328d1601c7d07731770b35ad6d42756f9b98c509af2ccd28e98d9078
1603632966,17552,7204718,18pqBn2ESnkUcGKuK7ytnvXRjuwyWpGdR6,a45ecf7f9c61288419fd83d97d8451b77ba632a17c0e35460acf3ff327d7bb0d
1603632932,17461,94329,1EgycpAGEHTCVeufMMZsMPsq69bBJ8Z7TG,5d4f72881c9b1f16bfdc244611af59463b20192f20abc1a9b2d38690a1c32b90
1603632838,17226,9901104,1AHa9RDkQLHHrvDBkQ9KTUVvXoNj8xkRHP,d8c6dd73612eff200e2614507fb95b110dcb75073a752cbce4e0d98abe7e6cc5
1603632948,18565,279808,1we7qW7PqBZoGBAJPPUrQfns3rZDBdK6h,8e2ff614479b7876d33027a2d4da35a4c2c4d252efae601e9efdfdc9bfae61ce
1603632858,17526,17526,3DH7vuxCrS55EyZLLABaqjGU7mR9NCWKUR,ca2209d52ff434017c40a5a3794628318e4f6d4f108be8e7bcfe48c258c0de2f
1603626434,18884,18884,3ETmLABK8dRFH3MbVHyVfmyb6Mpfb5PtGe,acf551f6a78df5ddf5cbefdf06d26a3edc5e7ecf57e6074fa5fef0bacb2eaa66
1603632866,18449,18449,156QcRHWwXon52WVrGwcDCb4W6MUP8QGFJ,fc9b733226f3abd7fcb084677e896bc4364d4ce4c31f1639e0d4e2d727e36b4e
1603631825,17903,117903,bc1qqd3hyx6ylm9pgmy559r4cz5djypacd082fux08,9c18046b16c7359d6953c6da7642226eb31a93521d202a67f082cfa0326d33fd
1603635061,18990,34635071,bc1qlkly3hhea9kvqq7kupgmlxhseffzwh4vtq3q6m,d828cb7dcdc863aee1ba4fb456dbe4c7ed754fbef87944a091de74cf8e5083da
1603633889,17254,1096671,bc1q4302fv94glsu5m6rfta9z5ms3vv8hrawqlg32s,ef8d8c72a5757d38d320dd8b61857bcbee15852376428271d8ce63ef80d18ba7
1603635119,18894,518894,38yyeTwG7A5qTY9LgbMixZj4vwSzRAsmMJ,812f7acf696758619c111c9ddec40924c825666105384246f22762b30113ff02
1603633404,18000,439836,3J2jmirJya7ye8anRf4hfD5EUfkQUYUfyv,3cedcf9a90dcee7a11244ad6d18cf1b77a4b4b8a2046a80aca45069cfd73d650
1603633505,17454,3767454,17VgpZwdVX2izPMn4CoRTjM9z43v19FNqa,8e7cf88ca683dcc2e01cc1638ae8ac416a330a306d98c935363160addf5cbb52
1603634707,18203,33504064,1MfM7THhYz6rfkN47FHXyoL5zgPNgBpnXo,9b06f3445dc97ad4be79a27c66da36d87c5516848f569636c54dd4badb4ce797
1603633091,18920,72120733,3M5m7UTDbPrC67SMaGcYBsyk2oajhR5ndv,902b75ca2d9329ece180a695cef1c45ff11f6e0af6abaf59e6db8f81fec79396
1603634466,18705,999791871,1PP5pWa7ugAgdFWCzdomxNVBcH91bRAu2V,b088c05400bf58707cd785ee3222aa95561eae8dc50a27eec4d4684015d65df5
1603633925,17994,699826688,16M3Fi6GhAXcriWwVJgDon1bgGpCxEXp8x,2e8a5bec3ef910a52f2ba40701fdeb2fb75a6bbb23ea42672b8700f4e68559cd
1603635127,18672,999794708,162i2CBv7Jo2cJCEtj5o3Hpe5iUz53pXfN,43a9802c9551db8eba419d2d519ff1f09e39240553a78d0a113604365ddd3b86
1603633268,17683,449068961,3Qb4NMQzCeukRquv7LQsCQcDSnWvfFju6C,4dcc371ead244f385a692101c75b70cb13cd5715e5f6e9d579667eb471871550
1603633807,18264,80258079,bc1qq7hpup0mcktga2j6gutexyp6ns3umkrn30dzcq,a0b59259b1530be906eb89fc6597620dbe4f612536a8c5a872e8597cb7d259da
1603634886,18219,999817019,12NdG549vbXRsCbWSJdkFTmiHhjcJJcnDC,ed7cf6bed066b688da48940b53c78c1367b324f9b6380bc8ae3c815a0c129e3b
1603635092,18391,2323891,16wqnb5AP4YgfK2528nDX6C5CVxTfwHkqR,deb62e20ba7220b4bedd9e868912a6af4d0c41fbba055d53dcd41cf1e0c20f72
1603634915,18291,33398823,37PuCUr8oFCTfETQ1NRe6yKmfdN4YsZSoG,034722166cf1cf0214509eedab9580036f1431ad37dbf376545a9adb4feb1404
1603634412,18800,51540761,172ewveMSHr9HZ9P8Rh3xkFHkNKZvWHzE7,66fafe71cbfc425717264a99e62ce5b71427b4e332841113cc33071a06fcb66b
1603634331,18961,1634726,1DfHFEpLc9rqMi7BgUdZTmPFSp6jVtPHmr,f195c5e2fcc48468036077656f1235e76715aeffba02c398477288c03376e7b4
1603633869,17000,10911000,15B5oTrLPC3ms4DoViGZd9Bg46xS3DTswj,db1653bd90c264fc08dc827f37f5904290f2451065abe037247c093a02bc9ae2
1603633282,17837,1035718,1Cqz3aTZz5AQCQW3kRonL1NVzJfECM1ywU,1e872b34ee4d2be5691aef24719c5ce89d0ab9b5462e4012e841d304b4ce31b6
1603635041,17000,14731000,bc1qd2qkd786ueskx6ztx6j50wa5tq9acrwua3f4tl,7a7e6882c8102ca76b799713cd9e7d2e85ca41b09458f8b13bfdb2aaa2d7196d
1603633901,17000,13188000,bc1qclvyd4e8lnu9z85v5d99dnkccv8ma3z9nsh0gd,01c833cf27de897baea6477e593f5eaac94f4e72dcbeb14abe05b5820f4ececa
1603635152,17320,167320,3JNT6iik6CjmoTHd2ozELrwmXKiuzHC89q,9889829d7593abb962ff1f21209cad82cd06b0bd2a387b2d1ea4f36c5531026b
1603634887,18774,4683899,bc1qwzkx4j050r4s0dsaetnhkle3ypz0va4y263yxh,0d93097b62818e345ee6089510716edb3993cafa515d12db1ac514de8cfbbaea
1603633475,17280,740280,bc1q7tg65q7pf0e6h7sz82rgltjr6wzvfa3eaac3ta,1ccd895892c50be1986eac6b4586f1538a58fad27d32cde84fc0337953d9160a
1603635072,17200,42159978,3BFg46HbLKup78MSNdEoiM5xqYTt1JMrkh,4a9bf03ef0a05fc5b89a64fdb2a77e7317915f9ceed7fb5c3f526ad170e04f3a
1603635239,18000,28236065,1D4bKNEdZrqD6ubG6DYcinmeWeGPfzw1zJ,7652773cb28c8d4f75eb65de643726c8feb931f24b0dd42c3b1695d630304e85
1603635105,18606,42066652,3GqHHR8DxkJehw3jtgGWVtsC3SRTsYKtDS,f9cc457f5e842486149532459c9ba7a0b99b5dfd1282de2be1137698bd4fc04d
1603633244,17559,1634477,32gJ4tXFnysyD97eK9PoSe6cycTYjt4uJ6,0b1d845f081472e76668c9582db6e9cde70b121a3839bf814a840c6515a995f5
1603633723,18000,5304326,3E5GkZD43wxz7a2TNDpH9ZKQRQ3icuqMPi,019dbd042ec82291248d60da58d406242de9acc79bb0168569866d885cc70438
1603634618,17623,2937593,39QXzs7LQAs9Dch6TNsKuUVkh2E2KqqPHc,73db2fb4320cd0645ece97f6f4fa89aae6474e51c38f37b55a9b475a7c543399
1603635096,17955,401130,13biDTbnmTZowTbujscHuBL1MSf6MCwZqW,1bd07e3f7b6c7de70b6e1fe1927a9040573723ee51376be63071a5a1b99b2a27
1603634350,17100,11161373,bc1qp7dmh5dkf8j74d6j2z2ks9zf47aze0wwwz2ple8ukzw6fxffsumsxlk6rq,6008c7b99ee0639a30157009a6e52ce6d2f71ab960095579c3a7327e1d226a70
1603634880,18743,155797,16EH52MnDVq8MpHeUtpuWbED6x8nJCtVbo,41768aa96075ee0c64a478b4ee492bf46a3120f316ee18f82dcea5695f8584c4
1603633428,18515,612735,17PHWt8tZQBJQf5bPPwRGpGqSYkDDv5Lqt,3e94384e832f446459d271f4bbf13dbc41897a9c65b660456c1206f0126c83c8
1603626338,17660,56261,16kG3UJQzCyuzqbZHNrcuv5nCb97Jt6n5G,d1c3e2f194c7da169c2111ef4046f4299c265895b2d5d83286004147f4c6160b
1603634714,17369,340721,3C5hEXK4dvFXUPnZZPxEjpx9kerdsMg544,0fa5582b7e3569822818e83f9318e3827ba088f84609f7c986b88c2b8da9b05f
1603634586,18222,32473455,1Fg6okBu25JpBJdDYVGodNu35siBJu7yL8,b3632d51ff247680815de4eee1aeeca191e30ad11d0ca95d4e6e783f2fe0ad3e
1603635242,17500,261444,3Mvcq8nJdqLrR4UpXYrpz6zmoVzcBZmNN6,4bf858fabe019233f727f391140629bab276f2484cdd6caa56f75ab5b34694f8
1603634971,18400,2945607,bc1qff3eyapzy0v7eqtqkjgxr4u2uhp9dmn8mtdrvr,1051008f109b32d151bc458c30be56a1fabaacadfbe74eeee131c71a7529d8f6
1603635773,18750,159966036,1GMSUyq2UyhfXZGWotchsLeYRLLLtwK5zs,d820e15d5081581f82cfa8ed0a31857a7f41a08f47e5619b19d447f777fcabb5
1603635973,18564,133829,17M6jRC41ckRQHaqvHkTFfSXxiAUsvD79a,3c6782d1ef0229baafaeb789a5d4c172b44c0a8e750aee225c9c530ed636a944
1603635439,18499,1402810,1AdWCwg6JLA4QiXijcdvBYeVR57SY8BB8s,8486f655dfaa38bc81d1415de1a02709a95d0e93944950c1050569bf6ba80143
1603635362,18493,44142743,39oT5AB3LHzwZTjkDzagPFZqU6zYDQqVjq,208746aeed3a76f72aaf4bc3eb9a1c1c70dabafdaead3908d9dd59dec6e035f4
1603635373,17315,856170,3DKetRRnXhs3J9NGVcn6P5sWrMaW2xdVQ6,f91a825c58ad4b17d37ee7986a5841f9c0613073452b0b6a234cb62c15f84d63
1603635917,17786,408313,1JXET9P4iTq3WbyvikqXc9va71YhTUebha,f90e61909229772e8d849b4cbb687990f5b126e570a78b95ca9b24c1b2382ba9
1603635550,17394,2244810,3QKCocNhzAgtgFLsD5qUZcG6e4TkfRf421,944e0dd9b6bc8384bafceb50d6fab61965ca769a3928e39f203e895146a6236a
1603635523,17482,632922,1JXjqmvfFuhbikzSXYWhX9U9gLJ2Qsd2EG,edc2af0bd715018728aaadf14b11e0d51db7486df6ed9a85c4e6856a356dafe9
1603636131,17278,138765,bc1qydkjp94z0r0t0u5f8kvx3vhlueamn8qtt3hk4r,af773ed55414513b934e122e43944d015a669a1f597c30c0f2fa26cc5e88c90b
1603636075,18898,4761184,39mBMqdqW9uYHqmjRvPsQ4pZWbWRLUmEGm,6314160efa9fa7280267625dfb4d3cffb8171c83f4e946eb7ffaa3ee940f7ad7
1603636180,17266,440322,1KHgzXZeT6PAt399GT45mVjDizLQhdfXCa,dfedf452e0d996bd76553b55295b7513e7a078befaff94ccacfbc403f791c059
1603636186,18532,49856468,1Lpz2Y3cy3vRV9oDH1yKHZCwjQ9nCn5RYE,cc9e052f40e1296e71c85122c3b297a53bb5a9e5430fe010914b3197177e6c18
1603636290,18527,748566,14iSNAEvDKXtpoBnZs1eD6SM2oZSwvfuVv,00506656b80e39eddaf3d81aef4841d9c567b873f521fe3ec245ddc273c84b2e
1603636172,17280,94280,3NCogRjFMZRZ6NkaC43UtdA6h1YurgDucU,b915c5096c02ad2b7ae9ebd99eb40741ea9b69f9e6edc3ef5cf0446129490b04
1603636240,18999,55644074,1AMh8MJ6tXrUC9HUSpwK9Rhd9BntDeywej,2a720d36c0053b8fd7dd41753fea7f9ae9677ba447ae7addd94508b2f4922824
1603636131,17155,5798183,3ALvgCF3SLyEozUifRVofg4hLHioVP9noh,009ebaaa489e8105c53f3037ddd9ebe1d2fa8cb20ca47ebec398820ea9f16eac
1603634965,18347,19600,1JFXx5z7sXyVQ3naaaJ2NZ8pcs9K124mWa,9e45199457ff759ef00f19829873a410fef13ac728c4acebaded29523f1b0fe3
1603635095,18696,19849,3CBvfevT15mDLnnS5bTdoDnb7NvPK3wQUa,273b4e83219768c717424cf2835db58a5cd451837258e9b487f7aeeca9630637
1603635385,17037,80244410,3QFGf35SJZu5G6iJ8RZPXf3NHfQxkU8Ebg,a4e6aebbe715f07308d046452a783aef548bee68a56f5786e74bb85475826b63
1603635415,17390,79871145,3PYeA7yP8FaNGFZpurve8Xxq3SKV4Wo4DN,aba5b67018de0f64b77eb9bad1da4b3bc3db57ae28987aacfeea7fd658c01a8d
1603635466,17240,79203906,127jMy222k1VW5qDk8pfyScfGW52nUouQb,4f592d85cd8e964cc0be3acb61b6ee1012c8e9e5ca9893e8a1283ff60ebbd617
1603635700,18304,18304,3GTvUkZaTPeKFGHbCu4rpdphVx7UnpAtS2,91eb0d3a5c3c5aaa7c71808da8d3f80d3252d58fdac866a288e9709a15e0f74d
1603635329,17942,19042,1F9E1vp1JtqvdefD6wQYH3vHnYCGfZMzxC,a819da98ff81877eb0d7315fa7910561c191fcd9beaf4a91bd5ce54dbfce87da
1603635178,18915,17936479,17Asr1SYh9vFBb3jjdMBhSQnNjmGDygs8m,84ab26e2b6b554a52afc0ff700cf332a2fa128c5678597e1b5e35a2054fa1a6a
1603634161,17540,17540,39tU1jDC6NWJTEuCbCnt9kyvM8VnoHq5f1,3ebd8724e68c32bbfedfb8b19dbd1d47d792b699c5d146017eeb61b02ce3e264
1603635075,17254,555414,1AM1RMtCmtHs7V9BPWLjtond1UY1aKG5k1,9c2ed6b0de3538082823592243f178ac2d0f2b518bf5b39decf9cd983e3728f7
1603634973,17710,2333604,1DC8b7jufQkmnDBByrJcrnJYVkriVwt1Cc,e2f3e464922f7d9c131156fbdce6197659a45fd8ef389fa3cde2c0045869c73e
1603635712,18000,590307,19fiQY4zSQii5hoUgRDjfVH6CGirZbufxf,638697ff27e3a40c1e413bfab0667aec827e2b7d3ffa48ad48abeb786bfc63ce
1603635675,17702,40775,16Ffg1sHCa9f49wRzdqX6CDSbiWnhzqVgH,96b27968ad393b4d1603156b327fec28fdc6b1580cc1ca322b8bc4cc77055a13
1603633547,17765,1279744,3R18bhxN2FHh6un9DxWe1Wbc3EXVD2CVes,a38444041793cf8db7ac0656fc91225d7a85e0533b8ca00b3e7dad8ea5856ac6
1603636878,17352,767352,18wMF7pHZfaTvRnY89GwEmQSFtM8HhdcVu,dcc6a89cc5a174e3c761529552e532b3323d61416ad756dbefc6076b7c21344d
1603637075,17801,11919177,1AfmkCgRLqZuFAUxqDiF7vJsVgDePe9f7w,47a34abc45401a2fb9f9e95b2f4601cd0dc103a49947c9d881435c8e33133b31
1603636326,18231,311658618,3PYkatfRqjVyN6SepYe1eKw5LnKrv4S29J,4808ec0a9d68432803e64559e6eb389361635d08c5cc1c341046a2d6b957bc5e
1603636386,18458,40818898,bc1q52gc9tv9cz88amhycr9p9shywaz57zcjadxqw2,97fdadb3330253e510960e29d33c815aa110bc9e86c2db7773b047b46549176e
1603636619,17226,857226,3Lmd33x53BwMJUBw6QEz7Hb9rBeJY8B7Kz,335d4680e10c54edacf41509bd3779ec3575c98edafbe94193342360f9476a62
1603636836,18692,35987516,3NJikUYPeaQo2UNQDaUFmxp7N8js8BTsVi,0366a90d81c8817e939e4bcc106f85e0cb8fb7018cb0a7cb40a5e7ee73451438
1603636871,17619,1785870,3HkKx9Erv7CiCjbL2Kk5kXKQdaZVBhbnod,91d23d61e48a8c09b7b958e7ccc2b6c9e8b8b13921dab98c6cebd55901228a10
1603636812,17234,291511074,3KgvM8mjGLQ2qBqEj1PydUbr2mfMhLzWsA,04b455e38102e03368137488d20c662e48b249d60c37787ac80e1092cfa17c8c
1603637052,17867,39066356,3BY2Bc3jQ7YYZ3nmtc2mzW2fiTo7FEQzth,7e9c5d77db13f2e3578d92f2277058efc4b891461652c1b501797eecac46dd60
1603636874,17526,941926,1MGHCdeoHeW4wNrmNUogQygTSAFdoBktU5,22589340f8da08ff8c41462e044f067cf9e85f61236d8a7ba687ecf422049a84
1603636283,17700,968592,bc1qadw4xhehxtvr8dvct6d02w2ygw3ccy87wwwq2f,c5e6b7ba533f8189ab399bf06172fb2d7196b72e75dd84e8a0a3d63364320b39
1603636916,18718,19872,3CBvfevT15mDLnnS5bTdoDnb7NvPK3wQUa,d2c50e30af007ccfa26a195052aa8cbaf0b01171d2a6d7477c67cdda6874f8ce
1603636747,18365,1017470,3GssmEnDeaCwzA6WFovsbn4JkZrri7JGLM,5f884ea432d697c742891e02e0a9e3c35bdfc21439218cdf12c6123036c93a18
1603637569,17100,171100,19bsMF4qRCzfX7mKK9u1VB95ghWmsTaMgs,78144dc444e0d7d69995ef70bb52977d75af69637bc29cfdfd5319b0f25e8754
1603637446,18083,246533,bc1q8zd76mk57gymhju9njzzu2azk9q4pddzhpmv9c,a3d30f31a02c31ccf8d0f46f23be3da4670a8086825a6b7b129829a67f57d4f3
1603637518,17000,19183000,bc1qd2qkd786ueskx6ztx6j50wa5tq9acrwua3f4tl,f228c4f2ee2fd508807281e13b544b90b8cc2251da8d81781786786f3de0f8e0
1603637518,17000,15451000,bc1qd2qkd786ueskx6ztx6j50wa5tq9acrwua3f4tl,4fb66586dfe46b4b0a775e6835a28cd2cf07bc5f2792115aad12d9b5cb195112
1603637364,18469,1051431,399eAPdZCap3iUSkyt2YeSoV6sLPRFcsYL,9efa4775d29441472bfac5d9b791b38ca16054f2437898cc0e67c1a70dbabd19
1603637610,18881,166578,3AL9NRMKGpAS42QVf46EAPV8ZiYqjx1fMU,a6a0174c75d82c295397907431784f8beb0a2dc5cc99a511c9cca0e044acf0bf
1603637464,17900,702682,bc1qq9u835ty2u6gn6fmkyar9gx4kkeunxh73x8jac,5e427a030f9b9a8a8634319f7e2fa420aa3e3f63e735a9b449e834fbf74fe386
1603634878,18332,1018332,1G1RPLLc4dgs2RDzNcMAoPbz2BS5AFKWK2,fe6801b54dc1af8cc560309626806284322e9e2ddd0bc6e42e461b2e1b80371b
1603634783,18644,4618644,1Et5chjct4qbNrWqzBpHgfFJ9nX1m3yMsf,b6d0f15fe3e3791b01a657440506d1e9dfdb7f94c024a40dc6a985ed63768809
1603634878,17500,59082,1DqZC9YAatXj18qC3oJ3dPj59neQrJdqFN,cf8a0fd58b17051412de3b0ffffaefa60408eb7820c04c756a1c3d0a8f378f63
1603637392,18291,33379402,3MuNoo8crp9WCNH2uQzJwaZeQLDx5zF3zz,c115818db7351f394bbda231a6a64ab6ac593cb3d026a45b7016b76b45c8e22f
1603637261,17770,44770,1N31zvMxab2KSd6PpWLGVNLvqZvAf3LVzJ,19ec7cc1a6ce3e3f6210e736d1257a4693b84f71d1e79d5718add02ab4326b8b
1603635170,18407,95266,1kptmEmoaPmbSWygKx77AQkqQcngTZNJ7,9dee9b915bbd8ab716f514682faf7057479e6250d49ef7c3a00dcc40698f39b2
